,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,19506351.800000034,103029.90533333355,2946.6666666666665,2773.3333333333335,4277.7733333333335,19788.0,130042.34533333356,20.473333333333336
1,19509404.800000034,103036.57200000022,2893.3333333333326,2780.0,4344.793333333333,19788.0,130062.6986666669,20.44666666666667
2,19467134.800000034,102943.23866666689,2693.3333333333335,2686.6666666666665,4356.326666666667,19788.0,129780.8986666669,20.34666666666666
3,19548170.800000034,103123.23866666689,3066.6666666666665,2866.6666666666665,4343.233333333334,19788.0,130321.1386666669,20.53333333333334
4,19386813.800000034,102763.23866666689,2386.6666666666665,2506.6666666666665,4307.52,19788.0,129245.42533333357,20.19333333333333
5,19479478.800000034,102969.90533333355,2786.6666666666665,2713.3333333333335,4318.62,19788.0,129863.19200000023,20.393333333333334
6,19524665.800000034,103069.90533333355,3013.3333333333335,2813.3333333333335,4293.2,19788.0,130164.4386666669,20.506666666666668
7,19533343.800000034,103089.90533333355,3106.6666666666665,2833.3333333333335,4237.72,19788.0,130222.29200000023,20.553333333333327
8,19515478.800000034,103049.90533333355,2946.6666666666665,2793.3333333333335,4318.62,19788.0,130103.19200000023,20.473333333333336
9,19608697.800000034,103256.57200000022,3373.3333333333335,3000.0,4306.746666666667,19788.0,130724.65200000023,20.68666666666667
10,19437200.800000034,102876.57200000022,2626.6666666666665,2620.0,4290.1,19788.0,129581.3386666669,20.31333333333333
11,19593156.800000034,103223.23866666689,3346.6666666666665,2966.6666666666665,4263.14,19788.0,130621.04533333356,20.673333333333332
12,19428737.800000034,102856.57200000022,2613.3333333333335,2600.0,4267.013333333333,19788.0,129524.9186666669,20.306666666666672
13,19530811.800000034,103083.23866666689,3093.3333333333335,2826.6666666666665,4240.84,19788.0,130205.41200000023,20.546666666666667
14,19524388.800000034,103069.90533333355,3040.0,2813.3333333333335,4264.6866666666665,19788.0,130162.59200000022,20.520000000000003
15,19461288.800000034,102929.90533333355,2680.0,2673.3333333333335,4344.02,19788.0,129741.92533333357,20.340000000000003
16,19509666.800000034,103036.57200000022,2946.6666666666665,2780.0,4293.206666666667,19788.0,130064.44533333356,20.473333333333336
17,19519075.800000034,103056.57200000022,2960.0,2800.0,4322.6,19788.0,130127.17200000022,20.480000000000004
18,19561198.800000034,103149.90533333355,3173.3333333333335,2893.3333333333335,4296.753333333333,19788.0,130407.99200000023,20.586666666666666
19,19416468.800000034,102829.90533333355,2546.6666666666665,2573.3333333333335,4278.553333333333,19788.0,129443.12533333356,20.273333333333337
20,19374307.800000034,102736.57200000022,2386.6666666666665,2480.0,4250.8133333333335,19788.0,129162.05200000023,20.19333333333333
21,19527585.800000034,103076.57200000022,3040.0,2820.0,4279.333333333333,19788.0,130183.90533333356,20.520000000000003
22,19527547.800000034,103076.57200000022,3026.6666666666665,2820.0,4292.413333333333,19788.0,130183.65200000023,20.513333333333335
23,19446083.800000034,102896.57200000022,2666.6666666666665,2640.0,4289.32,19788.0,129640.5586666669,20.333333333333336
24,19494658.800000034,103003.23866666689,2920.0,2746.6666666666665,4253.153333333334,19788.0,129964.39200000023,20.46
25,19581512.800000034,103196.57200000022,3253.3333333333335,2940.0,4305.513333333333,19788.0,130543.4186666669,20.626666666666672
26,19485236.800000034,102983.23866666689,2853.3333333333326,2726.6666666666665,4277.006666666667,19788.0,129901.5786666669,20.42666666666667
27,19500753.800000034,103016.57200000022,2853.3333333333335,2760.0,4347.12,19788.0,130005.02533333356,20.42666666666667
28,19563156.800000034,103156.57200000022,3213.3333333333335,2900.0,4263.14,19788.0,130421.04533333356,20.60666666666666
29,19467504.800000034,102943.23866666689,2786.666666666678,2686.6666666666665,4265.459999999988,19788.0,129783.36533333357,20.393333333333345
30,19665550.800000034,103383.23866666689,3640.0,3126.6666666666665,4292.433333333333,19788.0,131103.67200000022,20.820000000000004
31,19674470.800000034,103403.23866666689,3693.3333333333335,3146.6666666666665,4278.566666666667,19788.0,131163.1386666669,20.84666666666667
32,19641359.800000034,103329.90533333355,3506.6666666666665,3073.3333333333335,4317.826666666667,19788.0,130942.3986666669,20.753333333333334
33,19542271.800000034,103109.90533333355,3120.0,2853.3333333333335,4263.906666666667,19788.0,130281.81200000022,20.560000000000002
34,19473082.800000034,102956.57200000022,2786.6666666666665,2700.0,4289.3133333333335,19788.0,129820.55200000023,20.393333333333334
35,19461636.800003983,102929.90533335991,2680.0,2673.3333333333335,4346.34,19788.0,129744.24533335988,20.34
36,19576409.800000034,103183.23866666689,3293.3333333333335,2926.6666666666665,4244.826666666667,19788.0,130509.3986666669,20.64666666666667
37,19425085.800000034,102849.90533333355,2573.3333333333335,2593.3333333333335,4289.333333333333,19788.0,129500.57200000023,20.286666666666672
38,19455127.800000034,102916.57200000022,2679.9999999999995,2660.0,4316.28,19788.0,129700.85200000023,20.340000000000003
39,19494556.800000034,103003.23866666689,2840.0,2746.6666666666665,4332.473333333333,19788.0,129963.71200000023,20.420000000000005
40,19431467.800000034,102863.23866666689,2613.3333333333335,2606.6666666666665,4278.546666666667,19788.0,129543.1186666669,20.306666666666665
41,19557665.800000034,103143.23866666689,3160.0,2886.6666666666665,4293.2,19788.0,130384.4386666669,20.580000000000002
42,19444426.800000034,102889.90533333355,2760.0,2633.3333333333335,4191.606666666667,19788.0,129629.51200000024,20.380000000000006
43,19539032.800000034,103103.23866666689,3146.6666666666665,2846.6666666666665,4222.3133333333335,19788.0,130260.2186666669,20.573333333333334
44,19500600.800000034,103016.57200000022,2840.0000000000014,2760.0,4359.433333333333,19788.0,130004.00533333357,20.42
45,19514974.800000034,103049.90533333355,2933.3333333333335,2793.3333333333335,4328.593333333333,19788.0,130099.83200000023,20.466666666666665
46,19602395.800000034,103243.23866666689,3346.6666666666665,2986.6666666666665,4304.733333333334,19788.0,130682.6386666669,20.673333333333332
47,19608511.800000034,103256.57200000022,3373.3333333333335,3000.0,4305.506666666667,19788.0,130723.41200000023,20.686666666666667
48,19413461.800000034,102823.23866666689,2573.3333333333335,2566.6666666666665,4238.506666666667,19788.0,129423.0786666669,20.28666666666667
49,19392154.800000034,102776.57200000022,2453.3333333333335,2520.0,4263.126666666667,19788.0,129281.03200000022,20.226666666666674
50,19524074.800000034,103069.90533333355,3053.3333333333335,2813.3333333333335,4249.26,19788.0,130160.4986666669,20.52666666666667
51,19389262.800000034,102769.90533333355,2480.0,2513.3333333333335,4223.846666666666,19788.0,129261.75200000023,20.240000000000002
52,19560549.800000034,103149.90533333355,3173.3333333333335,2893.3333333333335,4292.426666666666,19788.0,130403.66533333356,20.586666666666666
53,19470238.800000034,102949.90533333355,2786.6666666666665,2693.3333333333335,4277.02,19788.0,129801.59200000022,20.39333333333333
54,19491780.800000034,102996.57200000022,2866.6666666666665,2740.0,4293.966666666666,19788.0,129945.20533333356,20.43333333333334
55,19524549.800000034,103069.90533333355,3013.3333333333335,2813.3333333333335,4292.426666666666,19788.0,130163.66533333356,20.506666666666668
