,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,42558962.90000029,69619.93977777842,2217.777777777778,2782.222222222222,2949.7555555555555,19788.0,94575.47311111176,20.10888888888889
1,42564902.90000029,69624.38422222287,2240.0,2786.6666666666665,2936.288888888889,19788.0,94588.67311111176,20.119999999999997
2,42512858.90000029,69579.93977777842,2182.222222222222,2742.222222222222,2922.8577777777778,19788.0,94473.01977777842,20.091111111111115
3,42432138.90000029,69519.93977777842,2080.0,2682.222222222222,2905.702222222222,19788.0,94293.64200000065,20.04
4,42593007.90000029,69646.60644444509,2248.8888888888887,2808.8888888888887,2967.633333333333,19788.0,94651.12866666731,20.12444444444445
5,42663210.90000029,69699.93977777842,2364.4444444444443,2862.222222222222,2954.751111111111,19788.0,94807.13533333398,20.182222222222222
6,42285718.90000029,69413.27311111175,1848.888888888889,2575.5555555555557,2918.1022222222223,19788.0,93968.26422222286,19.924444444444447
7,42398378.90000029,69497.7175555562,1977.7777777777778,2660.0,2955.1244444444446,19788.0,94218.61977777843,19.988888888888894
8,57483552.00000013,102925.46666666695,2044.4444444444443,2668.8888888888887,2983.3155555555554,19788.0,127741.22666666695,20.022222222222226
9,42452158.90000029,69535.49533333398,2017.7777777777778,2697.777777777778,2996.8577777777778,19788.0,94338.13088888953,20.00888888888889
10,42561282.90000029,69622.16200000064,2253.3333333333335,2784.4444444444443,2917.133333333333,19788.0,94580.62866666731,20.126666666666665
11,42635562.90000029,69677.7175555562,2288.8888888888887,2840.0,2991.088888888889,19788.0,94745.69533333398,20.144444444444446
12,42536998.90000029,69599.93977777842,2173.3333333333335,2762.222222222222,2965.391111111111,19788.0,94526.66422222287,20.08666666666667
13,42486758.90000029,69562.16200000064,2124.4444444444443,2724.4444444444443,2940.4133333333334,19788.0,94415.01977777842,20.062222222222225
14,57665125.00000013,103058.80000000028,2248.8888888888887,2802.222222222222,3049.0333333333333,19788.0,128144.72222222251,20.124444444444443
15,42572538.90000029,69628.82866666731,2235.5555555555557,2791.1111111111113,2953.257777777778,19788.0,94605.64200000065,20.11777777777778
16,42435782.90000029,69528.82866666731,2031.111111111111,2691.1111111111113,2953.8,19788.0,94301.73977777842,20.015555555555558
17,42472678.90000029,69553.27311111175,2053.3333333333335,2715.5555555555557,2989.1244444444446,19788.0,94383.73088888953,20.026666666666667
18,42587982.90000029,69639.93977777842,2248.8888888888887,2802.222222222222,2963.133333333333,19788.0,94639.96200000064,20.124444444444443
19,42394494.90000029,69497.7175555562,1977.777777777779,2660.0,2946.4933333333333,19788.0,94209.98866666731,19.988888888888887
20,57669604.00000013,103061.0222222225,2320.0,2804.4444444444443,2985.653333333333,19788.0,128154.67555555583,20.160000000000004
21,42494574.90000029,69568.82866666731,2088.8888888888887,2731.1111111111113,2986.6711111111113,19788.0,94432.3886666673,20.044444444444444
22,57775783.00000013,103138.80000000028,2515.5555555555557,2882.222222222222,2948.2733333333335,19788.0,128390.62888888917,20.25777777777778
23,42795338.90000029,69793.27311111175,2551.1111111111113,2955.5555555555557,2968.3688888888887,19788.0,95100.75311111176,20.275555555555556
24,42465678.90000029,69546.60644444509,2173.3333333333335,2708.8888888888887,2860.2355555555555,19788.0,94368.17533333397,20.086666666666666
25,42609382.90000029,69655.49533333398,2324.4444444444443,2817.777777777778,2919.5777777777776,19788.0,94687.5175555562,20.162222222222223
26,42685278.90000029,69711.05088888953,2386.6666666666665,2873.3333333333335,2970.4577777777777,19788.0,94856.17533333397,20.19333333333333
27,42394942.90000029,69499.93977777842,1928.888888888889,2662.222222222222,2994.1555555555556,19788.0,94210.98422222286,19.964444444444446
28,42582218.90000029,69633.27311111175,2306.6666666666665,2795.5555555555557,2899.213333333333,19788.0,94627.15311111175,20.153333333333336
29,42533970.90000029,69599.93977777842,2146.6666666666665,2762.222222222222,2985.3288888888887,19788.0,94519.93533333398,20.073333333333338
30,42766542.90000029,69775.49533333398,2457.777777777778,2937.777777777778,3015.488888888889,19788.0,95036.76200000064,20.22888888888889
31,42484962.90000029,69566.60644444509,2106.6666666666665,2728.8888888888887,2949.7555555555555,19788.0,94411.0286666673,20.053333333333335
32,42588498.90000029,69646.60644444509,2191.1111111111113,2808.8888888888887,3015.391111111111,19788.0,94641.1086666673,20.095555555555556
33,42659218.90000029,69693.27311111175,2324.4444444444443,2855.5555555555557,2992.5466666666666,19788.0,94798.26422222286,20.16222222222222
34,42509078.90000029,69579.93977777842,2168.8888888888887,2742.222222222222,2927.791111111111,19788.0,94464.61977777843,20.084444444444443
35,42469802.90000029,69555.49533333398,2008.888888888889,2717.777777777778,3024.9555555555557,19788.0,94377.33977777843,20.004444444444445
36,42423687.90000029,69519.93977777842,2057.777777777778,2682.222222222222,2909.1444444444446,19788.0,94274.86200000065,20.02888888888889
37,42506982.90000029,69584.38422222287,2137.777777777778,2746.6666666666665,2949.8,19788.0,94459.96200000064,20.068888888888893
38,42327098.90000029,69446.60644444509,1902.2222222222222,2608.8888888888887,2923.391111111111,19788.0,94060.21977777842,19.95111111111111
39,42653598.90000029,69684.38422222287,2346.6666666666665,2846.6666666666665,2966.7244444444445,19788.0,94785.77533333398,20.17333333333334
40,42641882.90000029,69677.7175555562,2355.5555555555557,2840.0,2938.4666666666667,19788.0,94759.73977777842,20.177777777777784
41,42621890.90000029,69662.16200000064,2284.4444444444443,2824.4444444444443,2980.7066666666665,19788.0,94715.31311111175,20.142222222222227
42,42473318.90000029,69555.49533333398,2066.666666666674,2717.777777777778,2974.991111111111,19788.0,94385.15311111175,20.03333333333334
43,42504178.90000029,69573.27311111175,2168.8888888888887,2735.5555555555557,2923.568888888889,19788.0,94453.73088888953,20.084444444444443
44,42472218.90000029,69553.27311111175,2088.8888888888887,2715.5555555555557,2952.5466666666666,19788.0,94382.70866666731,20.044444444444444
45,42479834.90000029,69557.7175555562,2102.222222222222,2720.0,2951.693333333333,19788.0,94399.63311111175,20.051111111111116
46,42526658.90000029,69591.05088888953,2213.3333333333335,2753.3333333333335,2911.302222222222,19788.0,94503.68644444509,20.10666666666667
