,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,36535886.89999983,66711.06724999956,2115.0,2797.5,2725.65,19788.0,91339.71724999956,20.057500000000005
1,36295206.89999983,66513.56724999957,1680.0,2600.0,2756.45,19788.0,90738.01724999957,19.840000000000003
2,36556326.89999983,66738.56724999956,2060.0,2825.0,2804.25,19788.0,91390.81724999957,20.03
3,36589766.89999983,66761.06724999956,2225.0,2847.5,2700.35,19788.0,91474.41724999956,20.112500000000004
4,36463786.89999983,66638.56724999957,1995.0,2725.0,2737.9,19788.0,91159.46724999956,19.997500000000002
5,36405346.89999983,66606.06724999957,1785.0,2692.5,2834.3,19788.0,91013.36724999957,19.892500000000005
6,36576126.89999983,66743.56724999956,2185.0,2830.0,2723.75,19788.0,91440.31724999957,20.092500000000005
7,36621646.89999983,66786.06724999956,2280.0,2872.5,2700.05,19788.0,91554.11724999957,20.140000000000004
8,36514866.89999983,66693.56724999956,2065.0,2780.0,2740.6,19788.0,91287.16724999956,20.032500000000006
9,36415146.89999983,66611.06724999956,1885.0,2697.5,2753.8,19788.0,91037.86724999957,19.942500000000006
10,36561546.89999983,66736.06724999956,2130.0,2822.5,2749.8,19788.0,91403.86724999957,20.065000000000005
11,36597246.89999983,66753.56724999956,2180.0,2840.0,2771.55,19788.0,91493.11724999957,20.090000000000003
12,36506786.89999983,66683.56724999956,2045.0,2770.0,2750.4,19788.0,91266.96724999956,20.022500000000004
13,36570646.89999983,66736.06724999956,2130.0,2822.5,2772.55,19788.0,91426.61724999957,20.065000000000005
14,36295366.89999983,66506.06724999957,1690.0,2592.5,2754.35,19788.0,90738.41724999956,19.845000000000006
15,36541506.89999983,66713.56724999956,2070.0,2800.0,2782.2,19788.0,91353.76724999957,20.035000000000004
16,36446986.89999983,66651.06724999956,1830.0,2737.5,2848.4,19788.0,91117.46724999956,19.915000000000006
17,36472786.89999983,66648.56724999956,2045.0,2735.0,2700.4,19788.0,91181.96724999956,20.022500000000004
18,36492506.89999983,66678.56724999956,1980.0,2765.0,2784.7,19788.0,91231.26724999957,19.990000000000002
19,36597866.89999983,66761.06724999956,2165.0,2847.5,2780.6,19788.0,91494.66724999956,20.082500000000003
20,36412706.89999983,66611.06724999957,1820.0,2697.5,2812.7,19788.0,91031.76724999957,19.910000000000004
21,36460146.89999983,66651.06724999957,1910.0,2737.5,2801.3,19788.0,91150.36724999957,19.955000000000002
22,36608126.89999983,66776.06724999956,2170.0,2862.5,2786.25,19788.0,91520.31724999957,20.085
23,36626966.89999983,66788.56724999956,2210.0,2875.0,2780.85,19788.0,91567.41724999956,20.105000000000004
24,36510286.89999983,66696.06724999956,1995.0,2782.5,2796.65,19788.0,91275.71724999956,19.997500000000006
25,36607346.89999983,66773.56724999956,2135.0,2860.0,2821.8,19788.0,91518.36724999957,20.067500000000003
26,36232466.89999983,66456.06724999957,1545.000000000006,2542.5,2792.1,19788.0,90581.16724999956,19.772500000000008
27,41101988.90000014,77969.93225000035,2090.0,2777.5,2907.04,19788.0,102754.97225000036,20.045
28,36545746.89999983,66728.56724999956,2075.0,2815.0,2772.8,19788.0,91364.36724999957,20.0375
29,36458246.89999983,66653.56724999956,1890.0,2740.0,2814.05,19788.0,91145.61724999957,19.945000000000004
30,36608506.89999983,66776.06724999956,2180.0,2862.5,2777.2,19788.0,91521.26724999957,20.090000000000003
31,36552866.89999983,66731.06724999956,2165.0,2817.5,2698.1,19788.0,91382.16724999956,20.082500000000003
32,36467166.89999983,66653.56724999957,2035.0,2740.0,2691.35,19788.0,91167.91724999956,20.017500000000005
33,36437366.89999983,66636.06724999956,1860.0,2722.5,2809.35,19788.0,91093.41724999956,19.930000000000007
34,36237106.89999983,66463.56724999957,1595.0,2550.0,2746.2,19788.0,90592.76724999957,19.797500000000003
35,36333166.89999983,66541.06724999956,1750.0,2627.5,2753.85,19788.0,90832.91724999956,19.875000000000004
36,36556886.89999983,66728.56724999956,2100.0,2815.0,2775.65,19788.0,91392.21724999956,20.050000000000004
37,36517026.89999983,66701.06724999956,2000.0,2787.5,2803.5,19788.0,91292.56724999957,20.0
38,36582326.89999983,66751.06724999956,2180.0,2837.5,2736.75,19788.0,91455.81724999957,20.090000000000003
39,36588646.89999983,66756.06724999956,2155.0,2842.5,2772.55,19788.0,91471.61724999957,20.077500000000004
40,36571986.89999983,66731.06724999956,2265.0,2817.5,2645.9,19788.0,91429.96724999956,20.132500000000004
41,36456166.89999983,66648.56724999957,1960.0,2735.0,2743.85,19788.0,91140.41724999956,19.980000000000004
42,36596466.89999983,66761.06724999956,2175.0,2847.5,2767.1,19788.0,91491.16724999956,20.087500000000006
43,36383146.89999983,66581.06724999957,1895.0,2667.5,2693.8,19788.0,90957.86724999957,19.947500000000005
44,36331106.89999983,66521.06724999957,1810.0,2607.5,2708.7,19788.0,90827.76724999957,19.905000000000005
45,36514806.89999983,66703.56724999956,2005.0,2790.0,2790.45,19788.0,91287.01724999957,20.0025
46,36406806.89999982,66603.56724999956,1914.9999999999882,2690.0,2710.45,19788.0,91017.01724999955,19.9575
47,36593146.89999983,66753.56724999956,2150.0,2840.0,2791.3,19788.0,91482.86724999957,20.075000000000006
48,36566826.89999983,66746.06724999956,2070.0,2832.5,2813.0,19788.0,91417.06724999957,20.035000000000004
49,36332206.89999983,66543.56724999957,1755.0,2630.0,2743.95,19788.0,90830.51724999957,19.877499999999998
50,36526606.89999983,66706.06724999956,2065.0,2792.5,2757.45,19788.0,91316.51724999957,20.032500000000006
51,36517586.89999983,66698.56724999956,2050.0000000000005,2785.0,2757.4,19788.0,91293.96724999956,20.025000000000006
52,36448606.89999983,66646.06724999956,1915.0,2732.5,2772.45,19788.0,91121.51724999957,19.957500000000003
53,36316166.89999983,66523.56724999957,1735.0,2610.0,2743.85,19788.0,90790.41724999956,19.8675
54,36327986.89999983,66523.56724999957,1790.0,2610.0,2718.4,19788.0,90819.96724999956,19.895000000000003
55,41177992.90000014,78032.43225000035,2175.0,2840.0,2949.55,19788.0,102944.98225000035,20.087500000000006
56,36719546.89999983,66846.06724999956,2495.0,2932.5,2669.8,19788.0,91798.86724999957,20.247500000000002
57,36460986.89999983,66648.56724999956,1975.0,2735.0,2740.9,19788.0,91152.46724999956,19.987500000000004
58,36512066.89999983,66686.06724999956,2060.0,2772.5,2746.1,19788.0,91280.16724999956,20.03
59,36442666.89999983,66608.56724999956,2015.0,2695.0,2695.1,19788.0,91106.66724999956,20.0075
