,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,20302822.799999945,88802.77599999968,3257.142857142852,2868.5714285714284,4168.211428571429,19788.0,116016.13028571397,20.62857142857143
1,27371369.999999985,131678.45714285705,2571.4285714285716,2777.1428571428573,2369.942857142857,19788.0,156407.8285714285,20.28571428571428
2,20289016.799999945,88774.20457142826,3177.1428571428573,2840.0,4197.891428571428,19788.0,115937.23885714254,20.58857142857143
3,27452369.999999985,131832.74285714276,2822.8571428571427,2931.4285714285716,2427.0857142857144,19788.0,156870.68571428562,20.411428571428573
4,27389369.999999985,131712.74285714276,2617.1428571428573,2811.4285714285716,2392.8,19788.0,156510.68571428562,20.30857142857143
5,20196795.799999945,88597.0617142854,2800.0,2662.8571428571427,4225.2,19788.0,115410.2617142854,20.400000000000002
6,20177520.799999945,88562.77599999968,2765.714285714286,2628.5714285714284,4183.628571428571,19788.0,115300.11885714254,20.382857142857144
7,20398681.799999945,88985.63314285682,3657.1428571428573,3051.4285714285716,4133.12,19788.0,116563.89599999969,20.828571428571433
8,27326369.999999985,131592.74285714276,2057.1428571428573,2691.4285714285716,2712.8,19788.0,156150.68571428562,20.028571428571432
9,27293369.999999985,131529.88571428563,2034.2857142857142,2628.5714285714284,2609.942857142857,19788.0,155962.1142857142,20.017142857142858
10,20403964.799999945,88991.34742857111,3657.1428571428573,3057.1428571428573,4157.594285714285,19788.0,116594.08457142826,20.82857142857143
11,27392369.999999985,131718.45714285705,2228.5714285714284,2817.1428571428573,2792.8,19788.0,156527.8285714285,20.11428571428571
12,27533369.999999985,131987.0285714285,2971.4285714285716,3085.714285714286,2587.0857142857144,19788.0,157333.54285714278,20.485714285714288
13,27344369.999999985,131627.0285714285,2434.285714285714,2725.714285714286,2404.2285714285713,19788.0,156253.54285714278,20.217142857142857
14,27380369.999999985,131695.59999999992,2617.1428571428573,2794.285714285714,2358.5142857142855,19788.0,156459.25714285707,20.308571428571426
15,27296369.999999985,131535.59999999992,2320.0,2634.285714285714,2335.657142857143,19788.0,155979.25714285707,20.16
16,20227656.799999945,88659.91885714255,2971.42857142858,2725.714285714286,4167.262857142857,19788.0,115586.61028571398,20.485714285714295
17,27413369.999999985,131758.45714285705,2685.714285714286,2857.1428571428573,2415.657142857143,19788.0,156647.8285714285,20.342857142857138
18,20299894.799999945,88797.0617142854,3142.8571428571427,2862.8571428571427,4271.48,19788.0,115999.39885714254,20.571428571428577
19,27449369.999999985,131827.0285714285,2834.285714285714,2925.714285714286,2404.2285714285713,19788.0,156853.54285714278,20.41714285714286
20,27332369.999999985,131604.17142857134,2125.714285714286,2702.8571428571427,2667.0857142857144,19788.0,156184.97142857136,20.062857142857137
21,20206987.799999945,88619.91885714255,2879.9999999999977,2685.714285714286,4180.582857142857,19788.0,115468.5017142854,20.44
22,20294225.799999945,88785.63314285682,3234.285714285714,2851.4285714285716,4159.085714285714,19788.0,115967.00457142826,20.61714285714286
23,27434369.999999985,131798.45714285705,2765.714285714286,2897.1428571428573,2415.657142857143,19788.0,156767.8285714285,20.382857142857137
24,27338369.999999985,131615.59999999992,2137.1428571428573,2714.285714285714,2678.5142857142855,19788.0,156219.25714285707,20.068571428571428
25,20354238.799999945,88899.91885714255,3440.0,2965.714285714286,4182.017142857143,19788.0,116309.93599999968,20.720000000000006
26,27317369.999999985,131575.59999999992,2080.0,2674.285714285714,2655.657142857143,19788.0,156099.25714285707,20.040000000000003
27,20359085.799999945,88905.63314285682,3382.8571428571427,2971.4285714285716,4261.142857142857,19788.0,116337.63314285682,20.691428571428567
28,27293369.999999985,131529.88571428563,2251.4285714285716,2628.5714285714284,2392.8,19788.0,155962.1142857142,20.125714285714285
29,27464369.999999985,131855.59999999992,2948.5714285714284,2954.285714285714,2347.0857142857144,19788.0,156939.25714285707,20.474285714285717
30,27392369.999999985,131718.45714285705,2491.4285714285716,2817.1428571428573,2529.942857142857,19788.0,156527.8285714285,20.24571428571429
31,20253748.799999945,88711.34742857111,3108.5714285714284,2777.1428571428573,4127.788571428571,19788.0,115735.70742857111,20.55428571428572
32,27353369.999999985,131644.17142857134,2468.5714285714284,2742.8571428571427,2404.2285714285713,19788.0,156304.97142857136,20.234285714285715
33,27440369.999999985,131809.88571428563,2857.1428571428573,2908.5714285714284,2347.0857142857144,19788.0,156802.1142857142,20.42857142857143
34,20089949.799999945,88397.0617142854,2354.285714285714,2462.8571428571427,4260.365714285715,19788.0,114799.71314285682,20.177142857142858
