,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,7413409.8000000045,122927.87600000009,1920.0,2620.0,3632.32,19788.0,148268.19600000008,19.96
1,7429945.8000000045,123047.87600000009,2200.0,2740.0,3563.04,19788.0,148598.91600000008,20.1
2,7425289.8000000045,123007.87600000009,2040.0,2700.0,3669.92,19788.0,148505.7960000001,20.019999999999996
3,7437109.8000000045,123087.87600000009,2240.0,2780.0,3626.32,19788.0,148742.19600000008,20.120000000000005
4,7523409.8000000045,123667.87600000009,3320.0,3360.0,3692.32,19788.0,150468.19600000008,20.66
5,7395585.8000000045,122807.87600000009,1800.0,2500.0,3515.84,19788.0,147911.7160000001,19.9
6,7419889.8000000045,122967.87600000009,1640.0,2660.0,4001.92,19788.0,148397.7960000001,19.819999999999997
7,7424709.8000000045,123007.87600000009,1960.0,2700.0,3738.32,19788.0,148494.19600000008,19.98
8,7456421.800000005,123227.87600000009,2559.999999999939,2920.0,3552.5600000000663,19788.0,149128.4360000001,20.27999999999997
9,7364889.8000000045,122607.87600000009,1120.0,2300.0,3781.92,19788.0,147297.7960000001,19.56
10,7458109.8000000045,123227.87600000009,2719.999999999994,2920.0,3426.32,19788.0,149162.19600000008,20.359999999999996
11,7379529.8000000045,122707.87600000009,1400.0,2400.0,3694.72,19788.0,147590.59600000008,19.700000000000003
12,7427301.8000000045,123027.87600000009,2080.0,2720.0,3650.16,19788.0,148546.03600000008,20.039999999999996
13,7444169.8000000045,123127.87600000009,2320.0,2820.0,3647.52,19788.0,148883.3960000001,20.16
14,7403529.8000000045,122867.87600000009,1760.0,2560.0,3654.72,19788.0,148070.59600000008,19.88
15,7398309.800000004,122827.87600000009,1359.9999999999802,2520.0,3990.32,19788.0,147966.19600000008,19.679999999999993
16,7479489.8000000045,123387.87600000009,2880.000000000007,3080.0,3533.92,19788.0,149589.7960000001,20.44000000000001
17,7345849.8000000045,122487.87600000009,1120.0,2180.0,3521.12,19788.0,146916.9960000001,19.56
18,7445409.8000000045,123147.87600000009,2160.0,2840.0,3812.32,19788.0,148908.19600000008,20.08
19,7416269.8000000045,122967.87600000009,1920.0,2660.0,3649.52,19788.0,148325.3960000001,19.960000000000004
20,7428333.8000000045,123027.87600000009,2080.0,2720.0,3670.8,19788.0,148566.6760000001,20.039999999999996
21,7366585.8000000045,122627.87600000009,1320.0,2320.0,3595.84,19788.0,147331.7160000001,19.659999999999997
22,7455409.8000000045,123207.87600000009,2360.0,2900.0,3752.32,19788.0,149108.19600000008,20.18
23,7420469.8000000045,122967.87600000009,1920.0,2660.0,3733.52,19788.0,148409.3960000001,19.959999999999997
24,7426305.8000000045,123027.87600000009,2160.0,2720.0,3550.24,19788.0,148526.1160000001,20.08
25,7409473.8000000045,122907.87600000009,1640.0,2600.0,3853.6,19788.0,148189.47600000008,19.819999999999997
26,7403509.8000000045,122867.87600000009,1920.0000000000018,2560.0,3494.32,19788.0,148070.19600000008,19.96
27,7429169.8000000045,123027.87600000009,2080.0,2720.0,3687.52,19788.0,148583.3960000001,20.04
28,7421493.8000000045,122987.87600000009,1960.0,2680.0,3694.0,19788.0,148429.87600000008,19.98
29,7430133.8000000045,123047.87600000009,2240.0,2740.0,3526.8,19788.0,148602.6760000001,20.119999999999997
30,7413409.8000000045,122927.87600000009,1800.0,2620.0,3752.32,19788.0,148268.19600000008,19.9
31,7481889.8000000045,123387.87600000009,2840.0,3080.0,3621.92,19788.0,149637.7960000001,20.42
32,7423349.8000000045,123007.87600000009,1680.0,2700.0,3991.12,19788.0,148466.9960000001,19.84
33,7415573.8000000045,122947.87600000009,1760.0,2640.0,3815.6,19788.0,148311.47600000008,19.88
34,7400633.8000000045,122847.87600000009,1720.0,2540.0,3656.8,19788.0,148012.6760000001,19.860000000000003
35,7470409.800000004,123307.87600000009,2319.999999999986,3000.0,3992.32,19788.0,149408.19600000008,20.159999999999993
36,7355249.8000000045,122547.87600000009,1200.0,2240.0,3569.12,19788.0,147104.9960000001,19.600000000000005
37,7424709.8000000045,123007.87600000009,1960.0,2700.0,3738.32,19788.0,148494.19600000008,19.98
38,7436249.8000000045,123087.87600000009,2320.0,2780.0,3529.12,19788.0,148724.9960000001,20.16
39,7417289.8000000045,122947.87600000009,2000.0,2640.0,3609.92,19788.0,148345.7960000001,20.0
40,7418385.8000000045,122967.87600000009,1720.0,2660.0,3891.84,19788.0,148367.7160000001,19.86
41,7456749.8000000045,123227.87600000009,2520.0,2920.0,3599.12,19788.0,149134.9960000001,20.259999999999998
42,7504413.8000000045,123547.87600000009,3160.0,3240.0,3592.4,19788.0,150088.2760000001,20.58
43,7377109.8000000045,122687.87600000009,1480.0,2380.0,3586.32,19788.0,147542.19600000008,19.74
44,7425589.8000000045,123007.87600000009,2000.0,2700.0,3715.92,19788.0,148511.7960000001,20.0
45,7559993.8000000045,123907.87600000009,3920.0,3600.0,3584.0,19788.0,151199.87600000008,20.96
46,7474385.8000000045,123347.87600000009,2759.9999999999945,3040.0,3591.84,19788.0,149487.7160000001,20.379999999999995
47,7388529.8000000045,122767.87600000009,1560.0,2460.0,3654.72,19788.0,147770.59600000008,19.779999999999998
48,7465649.8000000045,123287.87600000009,2680.0,2980.0,3557.12,19788.0,149312.9960000001,20.34
49,7505429.8000000045,123547.87600000009,3160.0,3240.0,3612.72,19788.0,150108.59600000008,20.580000000000002
50,7405369.8000000045,122867.87600000009,1800.0,2560.0,3651.52,19788.0,148107.3960000001,19.9
51,7407409.8000000045,122887.87600000009,1840.0,2580.0,3632.32,19788.0,148148.19600000008,19.919999999999998
52,7441549.8000000045,123127.87600000009,2240.0,2820.0,3675.12,19788.0,148830.9960000001,20.119999999999997
53,7462189.8000000045,123247.87600000009,2600.0000000000005,2940.0,3607.92,19788.0,149243.7960000001,20.3
